CHIEF ENGINEER I|Permanent Fulltime|Department of General Services|Sacramento County|9/18/2023|6519.0|7528.0
CHIEF PSYCHOLOGIST, CORRECTIONAL FACILITY|Permanent Fulltime|California Correctional Health Care Services|San Bernardino County|9/18/2023|14363.0|15322.0
CHILD DEVELOPMENT CONSULTANT|Permanent Fulltime|Department of Education|Sacramento County|9/18/2023|7538.0|9435.0
CHILD DEVELOPMENT CONSULTANT|Permanent Fulltime|Department of Social Services|Sacramento County|9/18/2023|7538.0|9435.0
CORRECTIONAL COUNSELOR II (SUPERVISOR)|Limited Term Fulltime|California State Prison, Solano|Solano County|9/18/2023|9441.0|11887.0
CORRECTIONAL SUPERVISING COOK (CORRECTIONAL FACILITY)|Limited Term Fulltime|Chuckawalla Valley State Prison|Riverside County|9/18/2023|3996.0|5552.0
CUSTODIAN I|Permanent Fulltime|California Highway Patrol|Tehama County|9/18/2023|2926.0|3663.0
CUSTODIAN I|Permanent Fulltime|Department of General Services|Sacramento County|9/18/2023|2926.0|3663.0
DIGITAL PRINT OPERATOR II|Permanent Fulltime|California Highway Patrol|Sacramento County|9/18/2023|3596.0|4503.0
DISABILITY INSURANCE PROGRAM REPRESENTATIVE|Permanent Fulltime|Employment Development Department|Sacramento County|9/18/2023|3534.0|5500.0
DISABILITY INSURANCE PROGRAM REPRESENTATIVE|Permanent Fulltime|Employment Development Department|Sacramento County|9/18/2023|3534.0|5500.0
EDUCATION PROGRAMS CONSULTANT|Permanent Fulltime|Department of Education|Sacramento County|9/18/2023|7538.0|9435.0
ELECTRICAL ENGINEER|Permanent Fulltime|Department of Water Resources|Sacramento County|9/18/2023|6175.0|8848.0
ELECTRONICS TECHNICIAN  (CORRECTIONAL FACILITY)|Permanent Fulltime|Wasco State Prison|Kern County|9/18/2023|5162.0|6846.0
ENGINEER, WATER RESOURCES|Permanent Fulltime|Department of Water Resources|Sacramento County|9/18/2023|6175.0|11567.0
ENGINEER, WATER RESOURCES|Permanent Fulltime|Department of Water Resources|Sacramento County|9/18/2023|6175.0|11567.0
ENVIRONMENTAL SCIENTIST|Limited Term Fulltime|Department of Fish and Wildlife|Orange County|9/18/2023|4145.0|7926.0
ENVIRONMENTAL SCIENTIST|Permanent Fulltime|Department of Fish and Wildlife|Shasta County|9/18/2023|4145.0|7926.0
ENVIRONMENTAL SCIENTIST|Permanent Fulltime|Department of Fish and Wildlife|United States|9/18/2023|4145.0|7926.0
EXECUTIVE SECRETARY I|Permanent Fulltime|Department of State Hospitals|Fresno County|9/18/2023|3786.0|4743.0
FINANCIAL ACCOUNTANT II|Permanent Fulltime|State Teachers' Retirement System|Yolo County|9/18/2023|7923.0|9846.0
FINANCIAL ACCOUNTANT III|Permanent Fulltime|Public Employees Retirement System|Sacramento County|9/18/2023|9633.0|10939.0
FINANCIAL INSTITUTIONS EXAMINER|Permanent Fulltime|Department of Financial Protection and Innovation|Los Angeles County|9/18/2023|4295.0|8367.0
FIRE CAPTAIN|Permanent Fulltime|Department of Forestry & Fire Protection|United States|9/18/2023|4949.0|7075.0
FIRE CAPTAIN|Limited Term Fulltime|Department of Forestry & Fire Protection|United States|9/18/2023|4949.0|7075.0
FIRE FIGHTER II (PARAMEDIC)|Permanent Fulltime|Department of Forestry & Fire Protection|United States|9/18/2023|4255.0|5515.0
FIRE FIGHTER II (PARAMEDIC)|Limited Term Fulltime|Department of Forestry & Fire Protection|United States|9/18/2023|4255.0|5515.0
FISH AND WILDLIFE SCIENTIFIC AID|Non-Tenured Intermittent|Department of Water Resources|Yolo County|9/18/2023|16.07|19.07
FISH AND WILDLIFE SCIENTIFIC AID|Non-Tenured Intermittent|Department of Fish and Wildlife|Humboldt County|9/18/2023|16.07|19.07
FISH AND WILDLIFE SCIENTIFIC AID|Non-Tenured Intermittent|Department of Fish and Wildlife|Orange County|9/18/2023|16.07|19.07
FOOD ADMINISTRATOR I (CORRECTIONAL FACILITY)|Permanent Fulltime|California Correctional Health Care Services|Kern County|9/18/2023|6207.0|7772.0
FOOD ADMINISTRATOR I (CORRECTIONAL FACILITY)|Permanent Part-time|California Correctional Health Care Services|Kern County|9/18/2023|3103.5|3886.0
FORESTRY AIDE|Non-Tenured Intermittent|Department of Parks & Recreation|Sacramento County|9/18/2023|19.43|24.02
FORESTRY AIDE|Non-Tenured Intermittent|Department of Parks & Recreation|Santa Cruz County|9/18/2023|19.43|24.02
FORESTRY AND FIRE PROTECTION A|Permanent Fulltime|Department of Forestry & Fire Protection|Shasta County|9/18/2023|9043.0|11706.0
FORESTRY TECHNICIAN|Permanent Fulltime|Department of Forestry & Fire Protection|Mendocino County|9/18/2023|3730.0|4837.0
GROUNDSKEEPER (CORRECTIONAL FACILITY)|Permanent Fulltime|Folsom State Prison|Sacramento County|9/18/2023|3867.0|4628.0
HEALTH EDUCATION CONSULTANT II|Permanent Fulltime|Department of Public Health|Contra Costa County|9/18/2023|5884.0|7725.0
HEALTH PROGRAM SPECIALIST I|Permanent Fulltime|Covered California|Sacramento County|9/18/2023|6061.0|7587.0
HEALTH PROGRAM SPECIALIST I|Permanent Fulltime|California Correctional Health Care Services|Kings County|9/18/2023|6061.0|7587.0
HEALTH PROGRAM SPECIALIST I|Limited Term Fulltime|California Correctional Health Care Services|Kings County|9/18/2023|6061.0|7587.0
HEALTH PROGRAM SPECIALIST II|Permanent Fulltime|Department of Health Care Services|United States|9/18/2023|6658.0|8334.0
HEALTH PROGRAM SPECIALIST II|Permanent Fulltime|Department of Managed Health Care|Sacramento County|9/18/2023|6658.0|8334.0
HEARING REPORTER|Permanent Fulltime|Department of Industrial Relations|San Diego County|9/18/2023|6284.0|7864.0
HEAVY FIRE EQUIPMENT OPERATOR|Permanent Fulltime|Department of Forestry & Fire Protection|Santa Cruz County|9/18/2023|5196.0|7044.0
HEAVY FIRE EQUIPMENT OPERATOR|Permanent Fulltime|Department of Forestry & Fire Protection|San Mateo County|9/18/2023|5196.0|7044.0
HOUSING AND COMMUNITY DEVELOPMENT REPRESENTATIVE I|Permanent Fulltime|Department of Housing & Community Development|Sacramento County|9/18/2023|3895.0|6032.0
INDUSTRIAL SUPERVISOR, PRISON INDUSTRIES (LAUNDRY)|Limited Term Fulltime|Prison Industry Authority|Kern County|9/18/2023|4983.0|6301.0
INFORMATION TECHNOLOGY ASSOCIATE|Permanent Fulltime|Department of Health Care Access and Information|Sacramento County|9/18/2023|4516.0|7998.0
INFORMATION TECHNOLOGY SPECIALIST I|Permanent Fulltime|Department of General Services|Yolo County|9/18/2023|5960.0|9643.0
INFORMATION TECHNOLOGY SPECIALIST I|Permanent Fulltime|Department of Corrections & Rehabilitation|Sacramento County|9/18/2023|5960.0|9643.0
INFORMATION TECHNOLOGY SPECIALIST II|Permanent Fulltime|Employment Development Department|Sacramento County|9/18/2023|7893.0|10576.0
INFORMATION TECHNOLOGY SPECIALIST II|Permanent Fulltime|Department of Technology|Sacramento County|9/18/2023|7893.0|10576.0
INFORMATION TECHNOLOGY SPECIALIST II|Permanent Fulltime|Employment Development Department|Sacramento County|9/18/2023|7893.0|10576.0
INFORMATION TECHNOLOGY SUPERVISOR II|Permanent Fulltime|Department of General Services|Yolo County|9/18/2023|7783.0|10428.0
INFORMATION TECHNOLOGY SUPERVISOR II|Permanent Fulltime|Franchise Tax Board|Sacramento County|9/18/2023|7783.0|10428.0
INFORMATION TECHNOLOGY SUPERVISOR II|Permanent Fulltime|Department of Technology|Sacramento County|9/18/2023|7783.0|10428.0
LEGAL SUPPORT SUPERVISOR I|Permanent Fulltime|Department of Justice|San Diego County|9/18/2023|4529.0|5674.0
LICENSED VOCATIONAL NURSE, CALIFORNIA DEPARTMENT OF CORRECTIONS AND REHABILITATION|Limited Term Intermittent|California Correctional Health Care Services|Kings County|9/18/2023|31.22|35.27
LICENSED VOCATIONAL NURSE, CALIFORNIA DEPARTMENT OF CORRECTIONS AND REHABILITATION|Permanent Fulltime|California Correctional Health Care Services|Madera County|9/18/2023|5412.0|6115.0
MECHANICAL ENGINEER|Permanent Fulltime|Department of Water Resources|Sacramento County|9/18/2023|6175.0|11567.0
PSYCHIATRIC TECHNICIAN (SAFETY)|Permanent Fulltime|Department of State Hospitals|San Luis Obispo County|9/18/2023|5673.0|6970.0
PSYCHIATRIC TECHNICIAN (SAFETY)|Retired Annuitant|Department of State Hospitals|San Luis Obispo County|9/18/2023|5673.0|6970.0
SENIOR ENGINEER WATER RESOURCES|Permanent Fulltime|Department of Water Resources|Sacramento County|9/18/2023|10886.0|13858.0
SENIOR PERSONNEL SPECIALIST|Permanent Fulltime|Department of Water Resources|Sacramento County|9/18/2023|4936.0|6184.0
STAFF SERVICES MANAGER I|Permanent Fulltime|Department of Health Care Services|Sacramento County|9/18/2023|6563.0|8153.0
YOUTH AID|Non-Tenured Intermittent|Department of Water Resources|Sacramento County|9/18/2023|16.07|16.07
ACCOUNTANT I (SPECIALIST)|Limited Term Fulltime|California Rehabilitation Center|Riverside County|9/17/2023|3600.0|4506.0
CORRECTIONAL CASE RECORDS ANALYST|Limited Term Fulltime|California Rehabilitation Center|Riverside County|9/17/2023|3622.0|5889.0
HEAVY EQUIPMENT MECHANIC (CORRECTIONAL FACILITY)|Limited Term Fulltime|California Rehabilitation Center|Riverside County|9/17/2023|5748.0|6623.0
STATIONARY ENGINEER (CORRECTIONAL FACILITY)|Limited Term Fulltime|California Rehabilitation Center|Riverside County|9/17/2023|6501.0|7423.0
ELECTRICIAN III (CORRECTIONAL FACILITY)|Limited Term Fulltime|California Rehabilitation Center|Riverside County|9/16/2023|6458.0|7448.0
OFFICE SERVICES SUPERVISOR I (TYPING)                    |Permanent Fulltime|California Highway Patrol|Sacramento County|9/16/2023|3477.0|4342.0
ACCOUNTANT I (SPECIALIST)|Permanent Fulltime|Department of Rehabilitation|Sacramento County|9/15/2023|3600.0|4506.0
ACCOUNTANT TRAINEE|Permanent Fulltime|Department of Health Care Access and Information|Sacramento County|9/15/2023|4065.0|4847.0
ACCOUNTING ADMINISTRATOR I (SUPERVISOR)|Permanent Fulltime|Prison Industry Authority|Sacramento County|9/15/2023|6563.0|8153.0
ACCOUNTING ADMINISTRATOR I (SUPERVISOR)|Permanent Fulltime|State Air Resources Board|Sacramento County|9/15/2023|6563.0|8153.0
ACTIVITY COORDINATOR, VETERANS HOME AND MEDICAL CENTER|Permanent Fulltime|Department of Veterans Affairs|Los Angeles County|9/15/2023|2786.0|3489.0
AIR POLLUTION SPECIALIST|Permanent Fulltime|State Air Resources Board|Riverside County|9/15/2023|5633.0|10903.0
AIR POLLUTION SPECIALIST|Permanent Fulltime|State Air Resources Board|Sacramento County|9/15/2023|5633.0|10903.0
ASSOCIATE ADMINISTRATIVE ANALYST ACCOUNTING SYSTEMS|Permanent Fulltime|Prison Industry Authority|Sacramento County|9/15/2023|5793.0|7256.0
ASSOCIATE ARCHITECT|Permanent Fulltime|Department of General Services|Yolo County|9/15/2023|9244.0|11567.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Social Services|Sacramento County|9/15/2023|5518.0|6907.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Forestry & Fire Protection|Sacramento County|9/15/2023|5518.0|6907.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|California Governor's Office of Emergency Services|Sacramento County|9/15/2023|5518.0|6907.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of General Services|Yolo County|9/15/2023|5518.0|6907.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Limited Term Fulltime|Department of Transportation|Inyo County|9/15/2023|5518.0|6907.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Developmental Services - Headquarters|Sacramento County|9/15/2023|5518.0|6907.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Limited Term Fulltime|Department of Transportation|Yuba County|9/15/2023|5518.0|6907.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Limited Term Fulltime|Department of Transportation|Sacramento County|9/15/2023|5518.0|6907.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|California Energy Commission|Sacramento County|9/15/2023|5518.0|6907.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Limited Term Fulltime|Department of Transportation|Sacramento County|9/15/2023|5518.0|6907.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|CA Housing Finance Agency|Sacramento County|9/15/2023|5518.0|6907.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Emergency Medical Services Authority|Sacramento County|9/15/2023|5518.0|6907.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Transportation|Alameda County|9/15/2023|5518.0|7116.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Limited Term Fulltime|Department of Public Health|Sacramento County|9/15/2023|5518.0|6907.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|State Water Resources Control Board|Sacramento County|9/15/2023|5518.0|6907.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|California Governor's Office of Emergency Services|Sacramento County|9/15/2023|5518.0|6907.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Justice|Sacramento County|9/15/2023|5518.0|6907.0
ASSOCIATE PERSONNEL ANALYST|Limited Term Fulltime|Department of General Services|Yolo County|9/15/2023|5518.0|6907.0
ASSOCIATE STATE ARCHAEOLOGIST|Permanent Fulltime|Department of Parks & Recreation|Humboldt County|9/15/2023|5940.0|7381.0
ASSOCIATE TRANSPORTATION PLANNER|Permanent Fulltime|Department of Transportation|Sacramento County|9/15/2023|6387.0|7999.0
ATTORNEY II|Permanent Fulltime|Judicial Council of California|San Francisco County|9/15/2023|12248.0|14695.0
ATTORNEY II|Permanent Fulltime|Judicial Council of California|Sacramento County|9/15/2023|12248.0|14695.0
ATTORNEY III|Permanent Fulltime|Department of Managed Health Care|Sacramento County|9/15/2023|10536.0|13526.0
ATTORNEY III|Permanent Fulltime|Department of Managed Health Care|Sacramento County|9/15/2023|10536.0|13526.0
ATTORNEY III|Permanent Fulltime|Department of Transportation|Sacramento County|9/15/2023|10536.0|13526.0
ATTORNEY SUPERVISOR|Permanent Fulltime|Franchise Tax Board|United States|9/15/2023|11867.0|15701.0
ATTORNEY, ASSISTANT CHIEF COUNSEL|Permanent Fulltime|Department of Transportation|Alameda County|9/15/2023|14090.0|16483.0
AUDITOR I|Permanent Fulltime|Department of Health Care Services|Fresno County|9/15/2023|3895.0|5125.0
AUDITOR I|Permanent Fulltime|Department of Health Care Services|Sacramento County|9/15/2023|3895.0|5125.0
C. E. A.|Non-Tenured Fulltime|Employment Development Department|Sacramento County|9/15/2023|11102.0|13226.0
C. E. A.|Non-Tenured Fulltime|Department of Forestry & Fire Protection|United States|9/15/2023|9471.0|15336.0
CARPENTER III (CORRECTIONAL FACILITY)|Permanent Fulltime|California State Prison, Solano|Solano County|9/15/2023|5589.0|6448.0
CERTIFIED NURSING ASSISTANT|Permanent Part-time|California Correctional Health Care Services|Monterey County|9/15/2023|1861.8|2331.0
CHIEF PSYCHIATRIST, CORRECTIONAL AND REHAB SERVICES (SAFETY)|Limited Term Fulltime|California Correctional Health Care Services|Kern County|9/15/2023|26176.0|32444.0
COMMUNITY PROGRAM SPECIALIST III|Permanent Fulltime|Department of Developmental Services - Headquarters|Orange County|9/15/2023|6563.0|8153.0
CONSERVANCY PROJECT DEVELOPMENT ANALYST II|Permanent Fulltime|San Gabriel Lower L.A. Rivers & Mountains Conservancy|Los Angeles County|9/15/2023|5793.0|7256.0
COOK SPECIALIST I|Permanent Fulltime|Department of Forestry & Fire Protection|San Diego County|9/15/2023|2785.83|4096.0
CORRECTIONAL COUNSELOR I|Limited Term Fulltime|Chuckawalla Valley State Prison|Riverside County|9/15/2023|6660.0|10607.0
CORRECTIONAL COUNSELOR II (SUPERVISOR)|Permanent Fulltime|California State Prison, Solano|Solano County|9/15/2023|9441.0|11887.0
CORRECTIONAL SERGEANT|Limited Term Fulltime|California State Prison, Solano|Solano County|9/15/2023|43.21|10007.0
CORRECTIONAL SUPERVISING COOK (CORRECTIONAL FACILITY)|Permanent Part-time|California Correctional Health Care Services|Los Angeles County|9/15/2023|799.2|983.2
CORRECTIONAL SUPERVISING COOK (CORRECTIONAL FACILITY)|Permanent Part-time|California Correctional Health Care Services|Solano County|9/15/2023|799.2|983.2
CRIME ANALYST I|Permanent Fulltime|Department of Justice|San Francisco County|9/15/2023|3717.0|5474.0
CRIME ANALYST II|Permanent Fulltime|Department of Justice|San Francisco County|9/15/2023|4842.0|6013.0
CRIME ANALYST II|Limited Term Fulltime|Department of Justice|Sacramento County|9/15/2023|4842.0|6013.0
CUSTODIAN I|Limited Term Fulltime|Peace Officer Selection and Employee Development|Sacramento County|9/15/2023|2926.0|3663.0
CUSTODIAN I|Permanent Fulltime|Department of General Services|Alameda County|9/15/2023|2926.0|3663.0
CUSTODIAN I|Permanent Fulltime|Department of General Services|Sacramento County|9/15/2023|2926.0|3663.0
CUSTODIAN I|Permanent Fulltime|Prison Industry Authority|San Luis Obispo County|9/15/2023|2926.0|3663.0
CUSTODIAN I|Permanent Fulltime|California Highway Patrol|Shasta County|9/15/2023|2926.0|3663.0
CUSTODIAN I|Permanent Fulltime|Department of General Services|San Francisco County|9/15/2023|2926.0|3663.0
EDUCATION PROGRAMS CONSULTANT|Permanent Fulltime|Department of Education|Sacramento County|9/15/2023|7538.0|9435.0
ELECTRICAL ENGINEER|Permanent Fulltime|Department of Water Resources|Sacramento County|9/15/2023|6175.0|8848.0
ELECTRICAL ENGINEERING TECHNICIAN I|Permanent Fulltime|Department of Transportation|San Diego County|9/15/2023|4091.0|5121.0
ELECTRICIAN II (CORRECTIONAL FACILITY)|Permanent Fulltime|High Desert State Prison|Lassen County|9/15/2023|6163.0|7109.0
ELECTRICIAN III (CORRECTIONAL FACILITY)|Permanent Fulltime|California State Prison, Sacramento|Sacramento County|9/15/2023|6458.0|7448.0
EMERGENCY SERVICES COORDINATOR, OFFICE OF EMERGENCY SERVICES|Permanent Fulltime|California Governor's Office of Emergency Services|Sacramento County|9/15/2023|4953.0|7426.0
EMPLOYMENT PROGRAM REPRESENTATIVE|Permanent Fulltime|Employment Development Department|Imperial County|9/15/2023|3534.0|5500.0
EMPLOYMENT PROGRAM REPRESENTATIVE|Permanent Fulltime|Employment Development Department|Los Angeles County|9/15/2023|3534.0|5500.0
ENVIRONMENTAL SCIENTIST|Permanent Fulltime|State Water Resources Control Board|United States|9/15/2023|4145.0|7926.0
ENVIRONMENTAL SCIENTIST|Limited Term Fulltime|Department of Fish and Wildlife|Shasta County|9/15/2023|4145.0|7926.0
ENVIRONMENTAL SCIENTIST|Permanent Fulltime|Department of Food & Agriculture|Sacramento County|9/15/2023|4145.0|7926.0
ENVIRONMENTAL SERVICES INTERN|Non-Tenured Intermittent|Department of Fish and Wildlife|Humboldt County|9/15/2023|2868.0|3823.0
FIELD REPRESENTATIVE, DEPARTMENT OF JUSTICE|Permanent Fulltime|Department of Justice|Sacramento County|9/15/2023|5838.0|7258.0
FIELD REPRESENTATIVE, DEPARTMENT OF JUSTICE|Permanent Fulltime|Department of Justice|Riverside County|9/15/2023|5838.0|7258.0
FINANCIAL ACCOUNTANT II|Permanent Fulltime|Public Employees Retirement System|Sacramento County|9/15/2023|7923.0|9846.0
FOOD ADMINISTRATOR I (CORRECTIONAL FACILITY)|Permanent Fulltime|California Correctional Health Care Services|Los Angeles County|9/15/2023|6207.0|7772.0
FORESTER II (SUPERVISORY)|Permanent Fulltime|Department of Forestry & Fire Protection|San Bernardino County|9/15/2023|7371.0|9559.0
FORESTER II (SUPERVISORY)|Permanent Fulltime|Department of Forestry & Fire Protection|Fresno County|9/15/2023|7371.0|9559.0
FORESTER II (SUPERVISORY)|Permanent Fulltime|Department of Forestry & Fire Protection|Riverside County|9/15/2023|7371.0|9559.0
FORESTRY AIDE|Non-Tenured Intermittent|Department of Parks & Recreation|Santa Cruz County|9/15/2023|19.43|24.02
